ID,Token Count,Comment Text,Label
1012,19,Chưa đủ bằng_chứng cho thấy Kim_Soo_Hyun hẹn_hò với trẻ vị_thành_niên .,Trung lập
1013,44,"Mấy người muốn thấy Kim_Soo_Hyun trước khi đi ngủ à ? Cũng chính những người từng bắt_nạt Sae-ron đến chết , giờ lại giả_vờ quan_tâm cô ấy .",Không ủng hộ
1014,18,"Mọi người ơi elain , chuyện gì đang xảy ra với Kim_Soo_Hyun vậy ?",Trung lập
1015,25,"Điều ngớ_ngẩn nhất là tôi chưa bao_giờ thấy anh ta hấp_dẫn , chỉ có những nữ chính của anh ta thôi .",Không liên quan
1016,7,Cuộc_chơi là cuộc_chơi .,Không liên quan
1017,16,Ai là đạo_diễn vậy ? Họ cố_tình làm đó ..,Trung lập
1018,28,"Những bằng_chứng chúng_ta có đến thời_điểm hiện_tại cho thấy anh ta có tội , vậy thì anh ta CÓ TỘI !",Không ủng hộ
1019,4,tiêu_đề,Không liên quan
1020,14,"Bae_Rona , Oh_Yoon_Hee sẽ giết hắn .",Không liên quan
1021,4,Drake phiên_bản Hàn_Quốc,Không liên quan
1022,13,""" Top 10 lần các diễn_viên không diễn """,Không liên quan
1023,20,Tôi thật_sự tức_giận vì bộ phim này giờ đã bị huỷ_hoại . Thật_sự đấy .,Không ủng hộ
1024,15,Đừng xem nếu bạn chỉ_trích nó .,Không liên quan
1025,4,Diễn_viên xuất_sắc nhất,Ủng hộ
1026,12,Rõ_ràng là anh ta không phải rồi .,Không ủng hộ
1027,39,"Kendrick :_Kim_Hyun_Soo "" Tôi nghe nói cậu thích mấy em trẻ ""_Kim_Hyun_Soo : "" Bọn họ không giống chúng_ta , bọn họ không giống chúng_ta , bọn họ không giống chúng_ta """,Không liên quan
1028,6,Hãy cứu chúng_ta khỏi Kim_Soo_Hyun,Không ủng hộ
1029,11,Ông bạn này không hề đùa về trẻ_con đâu .,Không ủng hộ
1030,11,Tên của bộ truyện là gì ?,Không liên quan
1031,6,Ôi Rona bé_bỏng của tôi,Không liên quan
1032,12,và không sao khi không ổn ...,Không liên quan
1033,7,Bây_giờ đáng sợ quá .,Trung lập
1034,3,Ôi trời .,Không liên quan
1035,15,Bạn không_thể hạ gục anh ấy ! ! Rồi mọi chuyện sẽ qua thôi .,Ủng hộ
1036,19,"Mọi người biết gì về bộ phim huyền_thoại không drama "" Vì Sao Đưa_Anh_Tới "" này ?",Không liên quan
1037,26,Đây là điều tồi_tệ nhất tôi từng thấy về Kim_Soo_Hyun kể từ khi scandal này nổ ra .,Không ủng hộ
1038,11,"Anh ta làm gì mà tôi thấy anh ta trên trang "" dành cho bạn "" của tôi thế_này ?",Không liên quan
1039,4,Drake châu_Á,Không liên quan
1040,15,"Trời ạ , trước_đây tớ mê_mẩn ảnh ấy lắm luôn",Không ủng hộ
1041,17,Yoon_Hee cần đón con gái mình khỏi tên biến_thái này .,Không ủng hộ
1042,10,"Tôi yêu Kim_Soo_Hyun , bất_kể thế_nào đi_nữa .",Ủng hộ
1043,3,Cười ẻ,Không liên quan
1044,7,KIỂM_TRA BÀI CỦA TÔI !,Không liên quan
1045,32,Anh ta đã huỷ_hoại chương_trình yêu thích của tôiiiiiiii ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !,Không ủng hộ
1046,7,Dừng ngay việc bắt_nạt !,Ủng hộ
1047,20,Tôi đã xem bộ phim_truyền_hình Hàn_Quốc này và giờ mới biết đó là anh ấy .,Không liên quan
1048,10,"Ôi tôi thích "" Vì sao đưa anh tới "" lắm luôn",Không liên quan
1049,6,"Không phải người_yêu của tôi , Rona .",Không liên quan
1050,8,Mấy người lại bắt_nạt nữa à,Không ủng hộ
1051,10,Vấn_đề của anh ta là gì ?,Trung lập
1052,8,Đây là_Kim_Hyun_Soo và Kim_Soo_Hyun .,Không liên quan
1053,9,Sao ? Anh ta đã làm gì ?,Trung lập
1054,9,Tôi vẫn nghĩ anh ấy giỏi .,Ủng hộ
1055,9,Bạn đã tìm thấy mục_tiêu mới của mình rồi à ?,Không liên quan
1056,5,U là trời,Không liên quan
1057,14,"_So_Hyun , tôi nghe nói bạn thích mấy em trẻ tuổi .",Không ủng hộ
1058,5,Nooooooo,Không liên quan
1059,15,"Mấy người sai rồi , nhưng_mà đúng á .",Trung lập
1060,19,"Diễn_xuất rất tốt , điều đó làm tôi thích bộ phim này . Yêu anh , oppa .",Ủng hộ
1061,8,Yo ? Bae_Rona ? ?,Không liên quan
1062,10,Họ không_thể khiến tao ghét mày được .,Ủng hộ
1063,4,Rona của tôi,Không liên quan
1064,7,Bae_Ro_Na ! ! !,Không liên quan
1065,16,Anh ta đóng vai đó hơi bị ĐỈNH ...,Trung lập
1066,8,Người Nigeria của tôi đâu rồi ?,Không liên quan
1067,5,Trời_ơi ... cái mặt kìa,Không liên quan
1068,9,Thảo_nào mà là diễn_viên được trả lương cao nhất .,Không liên quan
1069,7,Giờ tôi không_thể không thấy nó nữa rồi .,Trung lập
1070,9,Câu_chuyện đằng sau là gì ?,Trung lập
1071,6,Chết_tiệt !,Không liên quan
1072,4,Rồng_Hàn_Quốc,Không liên quan
1073,8,Bae_Rona ? ? ? ?,Không liên quan
1074,11,ôi tôi bị hội_chứng sợ Kim_Soo_Hyun,Không liên quan
1075,5,Điềm báo,Không liên quan
1076,13,Tôi đã xem cái này hai lần trước rồi .,Không liên quan
1077,12,"Chạy đi ! Cô bé Hyeon_Soo , chạy đi !",Không liên quan
1078,3,Drake phiên_bản Hàn_Quốc,Không liên quan
1079,5,Vui_lòng cung_cấp bình_luận bạn muốn dịch .,Trung lập
1080,8,Anh ấy thực_sự đã sống hết_mình .,Trung lập
1081,11,"DJ , chơi bài Mask_Off của Future giúp em với ạ .",Không liên quan
1082,15,Đôi mắt anh ấy đã nói lên tất_cả .,Trung lập
1083,8,Tôi bối_rối quá ? ? ? ?,Trung lập
1084,10,Anh bạn bí_mật ủng_hộ Drake .,Không liên quan
1085,9,Bae_Rona chạy đi !,Không liên quan
1086,3,Báo_động .,Không liên quan
1087,5,Trời ạ,Không liên quan
1088,3,Đội Drake,Không liên quan
1089,4,Làm_sao để không nhìn thấy nữa,Không liên quan
1090,4,Ai làm cái này vậy,Không liên quan
1091,4,Không đời_nào,Không ủng hộ
1092,6,Đây là bộ phim_truyền_hình Hàn_Quốc đầu_tiên của tôi .,Không liên quan
1093,4,Drake phiên_bản Hàn_Quốc,Không liên quan
1094,85,"Tôi có một câu hỏi . Tôi đã tìm_kiếm bằng_chứng thuyết_phục mọi người rằng Kim_Soo_Hyun hẹn_hò với Kim_Sae_Ron khi cô ấy còn là trẻ vị_thành_niên và có một bức ảnh một người đàn_ông chỉ mặc một chiếc áo_phông đang rửa bát nhưng bức ảnh được chụp từ phía sau . Vậy , làm_sao chúng_ta biết đó là anh ấy ?",Trung lập
1095,38,"Tao rối quá , ổng là ai vậy ? Ổng đã làm gì ? Và nhân_vật của ổng đang làm gì trong cảnh phim này vậy ?",Trung lập
1096,17,Suzy 16 tuổi khi đóng chung với anh ấy trong Dream_High .,Không liên quan
1097,28,"Ôi khôngggggg , cái cách mà tôi đã hét lên vì Bae_Rona ! ! ! ! ! Ôi khôngggggg",Không liên quan
1098,24,"Đây từng là bộ phim Hàn_Quốc yêu thích của tôi , ugh , giờ tôi không bao_giờ có_thể xem_lại nó nữa .",Không ủng hộ
1099,9,"Drake , người anh_em Kim_Soon_Hyun",Không liên quan
1100,14,"Bạn đã xem bộ phim "" Real "" năm 2017 chưa ?",Không liên quan
1101,9,Tôi biết ngay là anh ta về đội Drake mà .,Không liên quan
1102,4,ừ,Không liên quan
1103,5,AHHHHHHHH,Không liên quan
1104,3,Đi với tôi .,Không liên quan
1105,3,hahaha,Không liên quan
1106,24,Trốn hết mấy em 15 đi vì Kim_Soo_Hyun đến kìa .,Không ủng hộ
1107,17,Trốn anh đi các em ơi Kim_Soo_Hyun đến kìa,Không liên quan
1108,43,"Ủa rồi , ổng đẹp_trai chỗ nào ? Ý tôi là so với Lee_Min_Ho , Ji_Chang_Wook ? Park_Seo_Joon ? ? ? ? ? ? ?",Không ủng hộ
1109,9,Thật_sự là rất nhập_tâm .,Trung lập
1110,32,"Vậy là cứ tưởng anh ấy thích phụ_nữ trưởng_thành và quyền_lực , hoá_ra lại ngược_lại .",Không ủng hộ
1111,7,Lại đây với chú nào .,Không liên quan
1112,76,"Bộ_não của một thiếu_niên 15 tuổi vẫn đang trong quá_trình phát_triển , đặc_biệt là ở các lĩnh_vực như ra quyết_định , điều_chỉnh cảm_xúc và bốc_đồng . Các mối quan_hệ với người_lớn có_thể gây tổn_hại .",Không ủng hộ
1113,26,Hình_như phim Hàn nào của anh ấy cũng có cảnh với trẻ_con thì phải ?,Không ủng hộ
1114,63,"Từ khi vụ_việc này nổ ra , tôi cứ nghĩ mãi là mình đã thấy mặt hắn ta lần đầu ở đâu và BÙM ! ! Hoá_ra là anh ta đóng vai phụ trong "" Vì sao đưa anh tới "" ! ! Tôi xem bộ phim đó lâu rồi và nó hay thật_sự ..",Trung lập
1115,19,Kim_Soo_Hyun là một người đàn_ông đẹp_trai . Anh ấy là một diễn_viên tuyệt_vời .,Ủng hộ
1116,14,"Ôi , Rona ơi chạy đi Rona ơi chạy đi",Không liên quan
1117,10,Diddy và Drake phiên_bản từ trái_đất 69,Không liên quan
1118,15,Chắc_hẳn anh ấy và Drake bí_mật là bạn thân của nhau,Không liên quan
1119,5,Nói_Drake đi .,Không liên quan
1120,8,Hèn_gì khóc .,Không ủng hộ
1121,15,Thảo_nào mà thích đóng phim với trẻ_con thế .,Không ủng hộ
1122,16,Ẩn các cô gái đi !,Không liên quan
1123,23,"Ơn trời , tôi chưa xem bất_kỳ bộ phim_truyền_hình nào của anh ta .",Không ủng hộ
1124,70,"Chắc hồi đó Somen cũng còn trẻ , nhìn mặt vẫn còn non_choẹt , khác hẳn bây_giờ . Với_lại Saeron làm gì lại đi thích mấy ông chú làm gì , khó hiểu thật .",Trung lập
1125,17,"Điên à , còn đi đổ lỗi cho nạn_nhân , đây là dụ_dỗ trẻ_em đấy .",Không ủng hộ
1126,62,Mọi người có tưởng_tượng được có bao_nhiêu trường_hợp như_vậy trong ngành công_nghiệp này không ? Nhất_là khi họ bắt_đầu huấn_luyện từ 10 tuổi trở lên ... Tôi không ngạc_nhiên khi có quá nhiều vụ x ... như_vậy .,Trung lập
1127,38,"Vấn_đề là , thật tuyệt_vời khi anh ấy đóng cùng họ từ khi họ còn nhỏ .",Trung lập
1128,16,Người chưa bao_giờ hứng_thú với KSY từ trước đến nay,Trung lập
1129,20,"Dù драма thế_nào , tôi vẫn sẽ gọi cô ấy là Bae_Ro_Na .",Không liên quan
1130,104,"Thật ngớ_ngẩn khi lẫn_lộn giữa diễn_xuất và phỏng_vấn / cuộc_sống cá_nhân . Diễn_viên tuyệt_vời , khiến người ta tin vào nhân_vật của anh ấy . Còn về con_người anh ấy thì hãy chờ phán_quyết .",Trung lập
1131,14,Spoilers đi quá xa .,Không liên quan
1132,46,"Tôi đang xem bộ này , dừng ở tập 5 và mấy cảnh này là sao ? ? ? ? . May_mà tôi không xem tiếp . hahaha .",Không ủng hộ
1133,68,"Có bộ phim_truyền_hình Hàn_Quốc nào mà anh ấy quen_biết với nhân_vật chính tuổi teen trong kiếp trước và yêu nhau không ? Lúc tôi xem , tôi cảm_thấy rất khó_chịu với cốt_truyện , đó là bộ phim mà anh ấy là người ngoài hành_tinh .",Không liên quan
1134,37,Tôi chưa bao_giờ thích và không muốn xem phim có_mặt ổng hề_hề hề_hề .... Kim_Woo_Bin đẹp_trai hơn nhiều ! ! ! ! !,Không ủng hộ
1135,11,Bây_giờ nhìn đáng sợ thật .,Không ủng hộ
1136,17,Vẫn không hiểu chỗ nào mà_lại là diễn_viên đắt_giá nhất .,Trung lập
1137,20,"Thật lòng mà nói , ai mà không muốn ở bên anh ấy chứ , đừng giả nai nữa .",Ủng hộ
1138,12,"Đời tôi ơi , chẳng ai muốn ở cạnh một kẻ say_xỉn đâu .",Không ủng hộ
1139,11,Anh ta thích diễn với các cô gái .,Không ủng hộ
1140,8,Cảm_giác tồi_tệ thật_sự .,Trung lập
1141,51,"Điều tôi không hiểu là tại_sao họ không giúp con gái anh ta trước khi thảm_kịch xảy ra . Nếu anh ta có tất_cả những bằng_chứng đó , đáng_lẽ họ nên sử_dụng nó trước để cứu cô bé .",Không liên quan
1142,50,"Ôi lạy chúa tôi , chắc_chắn là tôi sẽ không_thể xem_lại "" Vì Sao Đưa_Anh_Tới "" nữa rồi . Trong khi đó tôi lại thích Jun_Ji_Hyun rất nhiều .",Không ủng hộ
1143,60,"Tốt thôi , hắn ta cũng chưa bao_giờ đặc_biệt được tôi yêu thích , sẽ không buồn nếu hắn ta bị huỷ đâu .",Không ủng hộ
1144,20,"Đây là bộ phim yêu thích của tôi , xem khác hẳn luôn .",Không liên quan
1145,52,"Sao mấy nam chính trong phim Hàn mình thích toàn là red flag thế nhờ . Hậu_duệ mặt_trời , Vì sao đưa anh tới , Thơ_ngây ... Mỗi lần định xem_lại là lại nghĩ đến chuyện đó .",Không ủng hộ
1146,15,Những dấu_hiệu cảnh_báo luôn ở đó .,Trung lập
1147,13,Nhìn kỹ thì đúng là có nét giống thật .,Trung lập
1148,7,Diễn_xuất đúng là bản_chất thật của anh ấy .,Không ủng hộ
1149,19,Trốn bọn trẻ_con đi ! ! ! ! !,Không ủng hộ
1150,43,Hay_là chẳng_lẽ hắn ta yêu_cầu mỗi khi đóng phim đều phải có cảnh với trẻ_con ? ? ? Cảm_giác lần nào đóng phim cũng có trẻ_con .,Không ủng hộ
1151,45,"Theo tôi thì phim_truyền_hình Hàn_Quốc nên hạn_chế những ý_tưởng về khoảng_cách tuổi_tác quá lớn như thế_này , ngay cả khi nhân_vật nam chính là người bất_tử hay gì đi_nữa .",Không liên quan
1152,25,"Cô ấy nhìn vào tay anh ta và nghĩ "" vl , không đáng """,Không liên quan
1153,17,Tôi sẽ chạy đến chỗ anh ấy ngay lúc đó .,Ủng hộ
1154,9,Có_lẽ ? ? ? ?,Trung lập
1155,28,Tôi đã có linh_cảm xấu và cảm_thấy khó_chịu khi anh ta hành_động với cô bé .,Không ủng hộ
1156,9,"Soohyun , cho con_bé ăn đi anh .",Không ủng hộ
1157,6,Đã thành chính_thức .,Không liên quan
1158,27,"Giờ khác rồi , đừng bận_tâm đến mấy chuyện đó nữa .",Không liên quan
1159,12,Bae_Rona : Seokhoon đẹp_trai hơn,Không liên quan
1160,8,"Ôi , cảm_giác tệ quá .",Trung lập
1161,35,Đây là bộ phim không drama yêu thích của tôi và giờ tôi sẽ không_thể xem_lại nữa . Không bao_giờ nữa . Em yêu anh Jun_Ji_Hun .,Không liên quan
1162,34,"Thật lòng mà nói , cái diễn_xuất khóc_lóc mà mọi người bảo là hay ấy , theo tao thấy thì đơ cứng vãi , đến mức tao không xem nổi luôn .",Không ủng hộ
1163,16,Tôi thấy khuôn_mặt của anh ta bây_giờ thật đáng sợ .,Không ủng hộ
1164,8,Anh MINORRRRRR,Không liên quan
1165,8,"Sullivan , đưa nó cho cô bé .",Không liên quan
1166,26,"Thảo_nào con_bé lại đơ như tượng ấy , lạnh như băng ấy .",Không ủng hộ
1167,7,Sự nguy_hiểm của Kinder,Không liên quan
1168,9,Không phải bài hát của Chuu đang phát à .,Không liên quan
1169,18,"Nhanh trốn đi ,_Soo_Hyun đang tự_do đấy .",Không ủng hộ
1170,5,Ánh mắt của anh ấy,Trung lập
1171,47,"Lần đầu xem phim của anh ấy là lúc đóng "" QOT "" , tại vì có Jiwoon , vì anh ấy thử đóng phim sau một thời_gian dài , ai_ngờ lại thành_ra ám_ảnh luôn haha .",Ủng hộ
1172,3,Tuyệt_vời,Không liên quan
1173,37,"Trời_ơi , đó là một cô bé 15 tuổi , con_người ta chưa phát_triển toàn_diện , đặc_biệt là về mặt cảm_xúc và tinh_thần .",Không ủng hộ
1174,54,"Nhưng tôi nói một điều , Kim_Su_Hyun không có lỗi trong việc các đạo_diễn chọn diễn_viên trẻ đóng cùng người lớn_tuổi đâu .",Ủng hộ
1175,11,Đây là phi m/s eries gì vậy ?,Không liên quan
1176,16,""" Vì Sao Đưa_Anh_Tới "" là một bộ phim_truyền_hình Hàn_Quốc rất hay .",Không liên quan
1177,11,Đã trốn ra nước_ngoài rồi .,Không ủng hộ
1178,16,"Sao vậy , có chuyện gì à ? Tôi không biết nên tò_mò .",Trung lập
1179,9,Ai đó cho tôi xin chút thông_tin đi .,Trung lập
1180,10,anh ép_buộc bạn cũng lạm_dụng an,Không ủng hộ
1181,102,"Trước khi có scandal , dù bị nói là nghệ_sĩ có cát-xê cao nhất , bộ phim_truyền_hình mà tôi xem chỉ có "" Vì sao đưa anh tới "" và "" Điên thì có sao "" . Thích_Park_Seo_Joon hơn , không có nghĩa là Kim_Soo_Hyun không giỏi . Lúc Kim_Sae_Ron bị bắt_nạt vì lỡ tay đăng ảnh với Kim_Soo_Hyun , tôi không hùa theo bắt_nạt mà chỉ đọc bình_luận của mọi người thôi .",Trung lập
